product_id,name,category,descripcion,palabras_clave,index
1683,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1684,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1685,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1686,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1687,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1688,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1689,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1690,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1691,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1692,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1693,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1694,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1695,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1696,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1697,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1698,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1699,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1700,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1701,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1702,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1703,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1704,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1705,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1706,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1707,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1708,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1709,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1710,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1711,Vitaminas y Suplementos,Nutrición,Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.,"Alimentación, Dieta, Suplementos",15
1712,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1713,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1714,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1715,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1716,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1717,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1718,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1719,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1720,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1721,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1722,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1723,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1724,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1725,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1726,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1727,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1728,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1729,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1730,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1731,Vitaminas y Suplementos,Nutrición,Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.,"Alimentación, Dieta, Suplementos",15
1732,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1733,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1734,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1735,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1736,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1737,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1738,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1739,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1740,Monitor de Ritmo Cardíaco,Salud,Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.,"Bienestar, Ejercicio, Salud",8
1741,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1742,Vitaminas y Suplementos,Nutrición,Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.,"Alimentación, Dieta, Suplementos",15
1743,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1744,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1745,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1746,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1747,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1748,Vitaminas y Suplementos,Nutrición,Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.,"Alimentación, Dieta, Suplementos",15
1749,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1750,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1751,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1752,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1753,Spa y Masajes,Salud,Tratamientos relajantes para reducir el estrés y mejorar la circulación.,"Bienestar, Ejercicio, Salud",14
1754,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1755,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1756,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1757,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1758,Vitaminas y Suplementos,Nutrición,Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.,"Alimentación, Dieta, Suplementos",15
1759,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1760,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1761,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1762,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1763,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1764,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1765,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1766,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1767,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
1768,Entrenador Personal Virtual,Bienestar Mental,Accede a planes de entrenamiento personalizados con asesoría profesional.,"Mindfulness, Relajación, Terapia",5
1769,Sesión de Terapia Online,Bienestar Mental,Consulta con expertos en bienestar mental desde la comodidad de tu hogar.,"Mindfulness, Relajación, Terapia",13
1770,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1771,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1772,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1773,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1774,Curso de Mindfulness,Bienestar Mental,Desarrolla hábitos de atención plena para mejorar tu bienestar mental.,"Mindfulness, Relajación, Terapia",4
1775,Clases de Yoga Online,Salud,Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.,"Bienestar, Ejercicio, Salud",2
1776,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1777,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1778,Entrenamiento en Casa,Deportes,Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.,"Deporte, Fitness, Rendimiento",6
1779,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1780,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1781,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1782,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1783,Accesorios para Entrenamiento,Deportes,"Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.","Deporte, Fitness, Rendimiento",1
1784,Juguetes para Mascotas,Mascotas,Diversión asegurada para tu mascota con juguetes interactivos y seguros.,"Cuidado, Juguetes, Mascotas",7
1785,Reloj Inteligente para Fitness,Deportes,"Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.","Deporte, Fitness, Rendimiento",10
1786,Rutina de Ejercicios Personalizada,Deportes,Planes de ejercicios adaptados a tus objetivos de salud y condición física.,"Deporte, Fitness, Rendimiento",12
1787,Curso de Meditación,Bienestar Mental,Aprende técnicas de mindfulness y relajación para reducir la ansiedad.,"Mindfulness, Relajación, Terapia",3
1788,Plan de Alimentación Saludable,Nutrición,Menús equilibrados diseñados por nutricionistas para mejorar tu salud.,"Alimentación, Dieta, Suplementos",9
1789,Ropa Deportiva,Deportes,Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.,"Deporte, Fitness, Rendimiento",11
